owner_login,name,number,is_gpt
langchain-ai,langchainjs,289,0
langfuse,langfuse-docs,362,0
langfuse,langfuse-docs,544,0
lastmile-ai,aiconfig,1112,0
lastmile-ai,semantic-retrieval,55,0
leanprover-community,mathzoo,8,0
leanprover-community,mathzoo,9,0
lehner,gpt,138,0
lehner,gpt,18,0
lehner,gpt,21,0
lehner,gpt,25,0
lehner,gpt,27,0
lehner,gpt,34,0
lehner,gpt,40,0
lehner,gpt,41,0
lehner,gpt,51,0
lehner,gpt,6,0
lehner,gpt,67,0
lehner,gpt,78,0
lfapac-open-source-evangelist,translation,414,0
libyui,libyui,33,0
lima-vm,lima,1065,0
lima-vm,lima,952,0
linuxdeepin,deepin-system-monitor,161,0
linuxdeepin,deepin-system-monitor,162,0
linuxdeepin,deepin-system-monitor,164,0
linuxdeepin,deepin-system-monitor,165,0
linuxdeepin,deepin-system-monitor,166,0
linuxkit,linuxkit,3723,0
litagin02,Style-Bert-VITS2,118,0
lm-sys,FastChat,2856,0
lobehub,lobe-tts,23,0
logto-io,logto,4334,0
lonePatient,awesome-pretrained-chinese-nlp-models,24,0
longhorn,longhorn-engine,1017,0
longhorn,longhorn-engine,1021,0
longhorn,longhorn-engine,1025,0
lucidrains,imagen-pytorch,27,0
mahseema,awesome-ai-tools,7,0
mash-up-kr,moit-web,27,0
mckaywrigley,chatbot-ui,1535,0
mckaywrigley,chatbot-ui,507,0
mdn,translated-content,19207,0
mendersoftware,mender-convert,187,0
microsoft,DeepSpeed,1204,0
microsoft,DeepSpeed,1622,0
microsoft,DeepSpeed,2245,0
microsoft,DeepSpeed,2289,0
microsoft,DeepSpeed,3629,0
microsoft,DeepSpeed-MII,31,0
microsoft,FLAML,1076,0
microsoft,Megatron-DeepSpeed,102,0
microsoft,Megatron-DeepSpeed,291,0
microsoft,PubSec-Info-Assistant,308,0
microsoft,autogen,1926,0
microsoft,autogen,352,0
microsoft,autogen,834,0
microsoft,generative-ai-for-beginners,229,0
microsoft,generative-ai-for-beginners,230,0
microsoft,semantic-kernel,148,0
microsoft,teams-ai,694,0
minosvasilias,toolformer-zero,10,0
minosvasilias,toolformer-zero,11,0
mlarhrouch,azure-pipeline-gpt-pr-review,30,0
mlfoundations,open_flamingo,214,0
modularml,max,30,0
module-federation,core,770,0
module-federation,core,875,0
mon5termatt,medicat_installer,69,0
mosaicml,composer,2146,0
mosaicml,composer,731,0
mosaicml,examples,25,0
mosaicml,examples,422,0
mosaicml,examples,55,0
mosaicml,examples,94,0
mosaicml,llm-foundry,210,0
mosaicml,llm-foundry,272,0
mosaicml,llm-foundry,9,0
mudita,MuditaOS,2274,0
mudler,LocalAI,2196,0
mudler,luet,150,0
n3d1117,chatgpt-telegram-bot,101,0
n3d1117,chatgpt-telegram-bot,457,0
neuralmagic,sparseml,2062,0
nginx,agent,237,0
nginx,agent,238,0
nginx,agent,239,0
ni,meta-nilrt,134,0
nix-community,disko,213,0
nix-community,disko,242,0
nix-community,disko,265,0
nix-community,disko,273,0
nix-community,disko,482,0
nonebot,nonebot2,1651,0
oamg,convert2rhel,223,0
oauth2-proxy,oauth2-proxy,2407,0
obsidianmd,obsidian-releases,2618,0
ocademy-ai,machine-learning,751,0
ocaml,opam-repository,22790,0
one-among-us,data,150,0
onlydustxyz,marketplace-frontend,1538,0
onnx,models,484,0
onnx,models,517,0
onnx,onnx-mlir,1148,0
opa334,Dopamine,369,0
open-compass,opencompass,680,0
open-space-collective,open-space-toolkit-astrodynamics,333,0
openSUSE,libstorage-ng,353,0
openai-php,laravel,65,0
openai,evals,463,0
openai,tiktoken,105,0
opencomputeproject,onie,786,0
opendilab,LightZero,40,0
openmainframeproject,feilong,209,0
opensearch-project,flow-framework,119,0
openshift-pipelines,pipelines-as-code,1220,0
openshift,installer,7484,0
openshift,library-go,1705,0
openshift,lightspeed-service,549,0
opensourceai,spark-plan,23,0
openvinotoolkit,openvino,15688,0
openwrt,openwrt,10690,0
openwrt,openwrt,14522,0
openwrt,openwrt,1486,0
openwrt,openwrt,3797,0
openzfs,zfs,537,0
openzfs,zfs,5672,0
ophub,amlogic-s9xxx-armbian,991,0
opnsense,plugins,3762,0
opsschool,curriculum,22,0
os-autoinst,os-autoinst-distri-opensuse,1118,0
os-autoinst,os-autoinst-distri-opensuse,12376,0
os-autoinst,os-autoinst-distri-opensuse,12414,0
os-autoinst,os-autoinst-distri-opensuse,12761,0
os-autoinst,os-autoinst-distri-opensuse,13737,0
os-autoinst,os-autoinst-distri-opensuse,16186,0
os-autoinst,os-autoinst-distri-opensuse,16685,0
os-autoinst,os-autoinst-distri-opensuse,17479,0
os-autoinst,os-autoinst-distri-opensuse,2740,0
os-autoinst,os-autoinst-distri-opensuse,5632,0
os-autoinst,os-autoinst-distri-opensuse,5793,0
os-autoinst,os-autoinst-distri-opensuse,5801,0
os-autoinst,os-autoinst-distri-opensuse,5831,0
os-autoinst,os-autoinst-distri-opensuse,5865,0
os-autoinst,os-autoinst-distri-opensuse,7901,0
os-autoinst,os-autoinst-distri-opensuse,8326,0
os-autoinst,os-autoinst-distri-opensuse,8404,0
os-autoinst,os-autoinst-distri-opensuse,8445,0
os-autoinst,os-autoinst-distri-opensuse,9449,0
os-autoinst,os-autoinst-distri-opensuse,9632,0
os-autoinst,os-autoinst-distri-opensuse,9647,0
outlines-dev,outlines,113,0
package-url,purl-spec,201,0
pagers-org,react-world,15,0
pagers-org,react-world,73,0
patterns-ai-core,langchainrb,387,0
payonel,ocvm,46,0
pengutronix,genimage,155,0
penpot,penpot,156,0
penpot,penpot,2650,0
pixeltable,pixeltable,73,0
pknu-wap,WAPP,73,0
ploomber,doc,118,0
polkadot-js,phishing,3977,0
polkadot-js,phishing,4089,0
popcorn-time,popcorn-app,528,0
postlight,parser,383,0
pot-app,pot-desktop,269,0
prebid,Prebid.js,10005,0
prebid,Prebid.js,10138,0
prebid,Prebid.js,10175,0
prebid,Prebid.js,10393,0
prebid,Prebid.js,10412,0
prebid,Prebid.js,10611,0
prebid,Prebid.js,10627,0
prebid,Prebid.js,11405,0
prebid,Prebid.js,1245,0
prebid,Prebid.js,1345,0
prebid,Prebid.js,1431,0
prebid,Prebid.js,1819,0
prebid,Prebid.js,1880,0
prebid,Prebid.js,1944,0
prebid,Prebid.js,2033,0
prebid,Prebid.js,2077,0
prebid,Prebid.js,2135,0
prebid,Prebid.js,2172,0
prebid,Prebid.js,2207,0
prebid,Prebid.js,2268,0
prebid,Prebid.js,2318,0
prebid,Prebid.js,2370,0
prebid,Prebid.js,2394,0
prebid,Prebid.js,2436,0
prebid,Prebid.js,2575,0
prebid,Prebid.js,2631,0
prebid,Prebid.js,2643,0
prebid,Prebid.js,2663,0
prebid,Prebid.js,2809,0
prebid,Prebid.js,2855,0
prebid,Prebid.js,293,0
prebid,Prebid.js,3135,0
prebid,Prebid.js,3244,0
prebid,Prebid.js,3347,0
prebid,Prebid.js,3389,0
prebid,Prebid.js,3408,0
prebid,Prebid.js,3575,0
prebid,Prebid.js,3601,0
prebid,Prebid.js,364,0
prebid,Prebid.js,3731,0
prebid,Prebid.js,3750,0
prebid,Prebid.js,3808,0
prebid,Prebid.js,3884,0
prebid,Prebid.js,3953,0
prebid,Prebid.js,3963,0
prebid,Prebid.js,4015,0
prebid,Prebid.js,4088,0
prebid,Prebid.js,4089,0
prebid,Prebid.js,4128,0
prebid,Prebid.js,4192,0
prebid,Prebid.js,4259,0
prebid,Prebid.js,4365,0
prebid,Prebid.js,4520,0
prebid,Prebid.js,4597,0
prebid,Prebid.js,4626,0
prebid,Prebid.js,4654,0
prebid,Prebid.js,4657,0
prebid,Prebid.js,4690,0
prebid,Prebid.js,4731,0
prebid,Prebid.js,4834,0
prebid,Prebid.js,4927,0
prebid,Prebid.js,4949,0
prebid,Prebid.js,5040,0
prebid,Prebid.js,5045,0
prebid,Prebid.js,5064,0
prebid,Prebid.js,5155,0
prebid,Prebid.js,5185,0
prebid,Prebid.js,5275,0
prebid,Prebid.js,5283,0
prebid,Prebid.js,5388,0
prebid,Prebid.js,5531,0
prebid,Prebid.js,5553,0
prebid,Prebid.js,5606,0
prebid,Prebid.js,5677,0
prebid,Prebid.js,6002,0
prebid,Prebid.js,6067,0
prebid,Prebid.js,6070,0
prebid,Prebid.js,6290,0
prebid,Prebid.js,6378,0
prebid,Prebid.js,6393,0
prebid,Prebid.js,6486,0
prebid,Prebid.js,6514,0
prebid,Prebid.js,653,0
prebid,Prebid.js,6583,0
prebid,Prebid.js,7014,0
prebid,Prebid.js,7161,0
prebid,Prebid.js,7195,0
prebid,Prebid.js,7268,0
prebid,Prebid.js,7655,0
prebid,Prebid.js,7708,0
prebid,Prebid.js,7886,0
prebid,Prebid.js,7917,0
prebid,Prebid.js,8121,0
prebid,Prebid.js,8479,0
prebid,Prebid.js,8621,0
prebid,Prebid.js,8960,0
prebid,Prebid.js,9032,0
prebid,Prebid.js,9841,0
prebid,Prebid.js,9852,0
prebid,Prebid.js,9877,0
prebid,Prebid.js,9940,0
prebid,prebid-universal-creative,165,0
prebid,prebid-universal-creative,64,0
prebid,prebid.github.io,135,0
prgrms-fe-devcourse,FEDC4_TMI_HOMERS_OFF,56,0
pulp-platform,cheshire,54,0
pytorch,hub,11,0
pytorch,pytorch,19716,0
pytorch,pytorch,64036,0
pytorch,torchtune,151,0
pytorch,torchtune,23,0
pytorch,torchtune,897,0
pzcn,Perfect-Icons-Completion-Project,85,0
pzcn,Perfect-Icons-Completion-Project,93,0
qmk,qmk_firmware,10120,0
qmk,qmk_firmware,5623,0
r-lib,lintr,2321,0
radareorg,radare2,6065,0
radxa,debos-radxa,1,0
radxa,kernel,48,0
rancher,apiserver,43,0
rancher,elemental-cli,317,0
rancher,remotedialer,64,0
raspberrypi,rpi-eeprom,382,0
rauc,rauc,1371,0
ray-project,llm-numbers,14,0
razorpay,blade,1535,0
reactjs,ja.react.dev,544,0
rear,rear,1385,0
rear,rear,2303,0
rear,rear,2420,0
rear,rear,3031,0
redhat-performance,tuned,415,0
reorx,awesome-chatgpt-api,53,0
rhboot,efibootmgr,120,0
rhboot,efibootmgr,44,0
rhboot,efibootmgr,62,0
rhboot,shim,374,0
rhboot,shim,422,0
risingwavelabs,risingwave,8546,0
roboflow,gpt-checkup,17,0
rocky-linux,rocky-tools,51,0
run-llama,llama_index,6764,0
run-llama,llama_index,8669,0
rustformers,llm,122,0
sPHENIX-Collaboration,coresoftware,671,0
sPHENIX-Collaboration,coresoftware,672,0
sapcc,go-bits,97,0
sapcc,keppel,306,0
seL4,seL4,188,0
seL4,seL4,197,0
sealdice,sealdice-core,26,0
sealdice,sealdice-core,405,0
seeden,react-google-publisher-tag,5,0
senbox-org,snap-engine,333,0
senbox-org,snap-engine,358,0
shiguredo,sora-js-sdk,420,0
shirou,gopsutil,884,0
simonw,llm,130,0
skypilot-org,skypilot,2987,0
slds-lmu,seminar_multimodal_dl,11,0
smartbugs,smartbugs,178,0
snapcore,snapd,10928,0
snapcore,snapd,7593,0
softlayer,softlayer-python,1497,0
songquanpeng,one-api,1349,0
songquanpeng,one-api,314,0
songquanpeng,one-api,315,0
sonic-net,sonic-buildimage,1512,0
sopt-makers,sopt.org-frontend,200,0
sourcegraph,cody,2559,0
sparcs-kaist,taxi-front,769,0
spidernet-io,spiderpool,1573,0
stackitcloud,terraform-provider-stackit,129,0
stanford-crfm,ecosystem-graphs,156,0
stanford-crfm,helm,1457,0
stanford-crfm,helm,1809,0
stanford-crfm,levanter,404,0
steven2358,awesome-generative-ai,21,0
storaged-project,udisks,693,0
systemd,mkosi,2056,0
systemd,mkosi,39,0
systemd,mkosi,872,0
systemd,mkosi,987,0
systemd,systemd,16859,0
systemd,systemd,18684,0
systemd,systemd,19514,0
systemd,systemd,19944,0
systemd,systemd,20069,0
systemd,systemd,2014,0
systemd,systemd,2017,0
systemd,systemd,23693,0
systemd,systemd,24307,0
systemd,systemd,26023,0
systemd,systemd,26695,0
systemd,systemd,27942,0
systemd,systemd,28467,0
systemd,systemd,29583,0
systemd,systemd,29691,0
systemd,systemd,30616,0
systemd,systemd,5704,0
systemd,zram-generator,25,0
t2linux,wiki,445,0
taishi-i,awesome-ChatGPT-repositories,44,0
talkpython,talk-python-transcripts,141,0
tangem,tangem-app-android,1542,0
tangly1024,NotionNext,1657,0
tarasglek,chatcraft.org,172,0
tardis-sn,tardis,2261,0
target,flottbot,486,0
tencentyun,qcloud-documents,14380,0
thu-coai,ConvLab-2,210,0
tidbyt,community,1334,0
tldr-pages,tldr,10095,0
tldr-pages,tldr,3788,0
tldr-pages,tldr,5261,0
tock,tock,3333,0
tooooo1,dust-rating,34,0
tpm2-software,tpm2-tools,2690,0
triton-inference-server,tensorrtllm_backend,269,0
truenas,middleware,10664,0
truenas,middleware,10667,0
truenas,middleware,10668,0
truenas,middleware,95,0
typst-doc-cn,typst-doc-cn.github.io,16,0
u-root,u-root,372,0
uBlockOrigin,uAssets,21082,0
uBlockOrigin,uAssets,23000,0
uBlockOrigin,uAssets,23359,0
uBlockOrigin,uAssets,9637,0
ubiquity,ubiquibot,802,0
ultralytics,JSON2YOLO,77,0
umijs,umi,11801,0
umijs,umi,12165,0
uni-bremen-agst,SEE,621,0
uptrain-ai,uptrain,590,0
utelecon,utelecon.github.io,999,0
util-linux,util-linux,1089,0
util-linux,util-linux,1532,0
varianter,handbook,300,0
vllm-project,vllm,2804,0
volantis-x,hexo-theme-volantis,884,0
vstakhov,libucl,259,0
waveofmymind,GoodJob,229,0
waylaidwanderer,node-chatgpt-api,268,0
wealthsimple,llm-gateway,35,0
webstudio-is,webstudio,2403,0
wgwang,awesome-LLMs-In-China,34,0
wildfly-security,wildfly-elytron,1567,0
windingwind,zotero-pdf-translate,398,0
windingwind,zotero-types,37,0
wix-incubator,quix,515,0
wong2,chatgpt-google-extension,31,0
woowacourse-precourse,java-lotto-6,1067,0
woowacourse-precourse,java-lotto-6,726,0
woowacourse-precourse,java-racingcar-6,596,0
woowacourse-precourse,java-racingcar-6,995,0
woowacourse-teams,2023-3-ddang,156,0
woowacourse-teams,2023-baton,625,0
woowacourse-teams,2023-hang-log,404,0
woowacourse-teams,2023-map-befine,553,0
woowacourse-teams,2023-shook,255,0
woowacourse-teams,2023-votogether,166,0
woowacourse-teams,2023-votogether,320,0
woowacourse-teams,2023-votogether,45,0
woowacourse-teams,2023-votogether,53,0
woowacourse-teams,2023-votogether,821,0
woowacourse,java-chess,697,0
woowacourse,react-payments,392,0
wormhole-foundation,wormhole,3868,0
wxywb,history_rag,26,0
xiaorouji,openwrt-passwall,3059,0
xinyu1205,recognize-anything,9,0
xmake-io,xmake-repo,3140,0
yast,yast-storage-ng,1109,0
yast,yast-storage-ng,127,0
yast,yast-storage-ng,1355,0
yast,yast-storage-ng,283,0
yast,yast-storage-ng,48,0
yast,yast-storage-ng,926,0
yatengLG,ISAT_with_segment_anything,144,0
yk47g,gitkraken-chinese,12,0
yogeshojha,rengine,1096,0
yogeshojha,rengine,963,0
yunionio,cloudpods,746,0
yunionio,docs,1515,0
yunionio,docs,1568,0
yxlllc,DDSP-SVC,74,0
zalando-incubator,fabric-gateway,58,0
zeabur,zeabur,278,0
zephyrproject-rtos,zephyr,15302,0
zephyrproject-rtos,zephyr,49801,0
zephyrproject-rtos,zephyr,59212,0
zephyrproject-rtos,zephyr,60717,0
zhongyang219,MusicPlayer2,604,0
zotero-chinese,zotero-plugins,76,0
neelnanda-io,TransformerLens,245,1
LC1332,Chat-Haruhi-Suzumiya,30,0
